budget,runtime,vote_average,vote_count,popularity,hit
8000000,104.0,7.3,1254,35.735689,1
8000000,112.0,5.9,63,7.433574,0
8000000,99.0,5.8,18,4.090382,0
8000000,91.0,6.6,135,5.244518,0
8000000,98.0,6.4,215,10.791954,0
8000000,107.0,6.3,24,3.942464,0
8000000,112.0,5.1,41,6.500835,0
8000000,124.0,7.8,773,39.338097,0
22000000,97.0,5.8,103,12.893219,0
8000000,124.0,6.1,17,0.983484,0
7800000,102.0,6.4,153,11.000654,1
7500000,99.0,7.0,350,19.585801,1
7500000,91.0,6.5,240,17.318839,1
6500000,92.0,7.1,664,29.01153,1
10200000,93.0,5.6,453,20.745052,1
7500000,100.0,6.8,409,16.990308,1
10284523,104.0,5.7,75,4.820166,1
6500000,105.0,6.8,142,8.526635,1
7500000,102.0,4.5,7,1.369528,0
7500000,110.0,6.1,7,0.571663,0
8000000,92.0,5.7,192,14.652342,1
8000000,113.0,6.2,132,7.802245,0
7500000,107.0,7.5,841,25.281197,1
7000000,117.0,6.4,887,38.150787,0
7300000,103.0,6.7,348,16.829837,1
7500000,96.0,7.0,2244,19.782725,1
7200000,120.0,6.3,553,34.634181,1
6000000,175.0,8.4,5893,143.659698,1
4000000,95.0,6.1,302,18.422323,1
7500000,95.0,7.2,2904,45.610993,1
7000000,121.0,7.1,281,17.681707,1
7000000,110.0,6.1,1040,35.897151,1
7000000,121.0,6.4,533,30.465138,1
6600000,112.0,6.0,56,4.492455,1
7000000,93.0,6.8,273,17.717681,1
7000000,114.0,6.8,384,17.434862,1
7000000,104.0,6.8,881,25.511217,1
9000000,119.0,6.6,269,12.268143,1
7000000,125.0,6.3,524,30.214716,1
7000000,96.0,4.9,50,6.872784,1
7000000,89.0,4.4,216,14.741589,1
7000000,92.0,6.3,66,5.500324,1
700000,103.0,7.2,691,29.761163,1
7000000,97.0,6.2,17,2.772178,1
7000000,89.0,6.0,306,19.301432,1
7000000,105.0,6.6,483,23.612409,1
7000000,116.0,7.0,139,8.079046,1
7000000,164.0,7.0,201,14.672151,1
7000000,96.0,5.6,30,2.627232,1
7,90.0,5.7,63,4.857028,0
7000000,113.0,6.7,14,2.206097,0
7000000,192.0,7.4,64,3.721858,1
7000000,104.0,6.1,56,7.051521,0
7000000,112.0,7.4,677,21.276864,0
7000000,100.0,4.5,31,2.550045,0
7000000,106.0,5.7,20,7.155519,0
7000000,106.0,6.7,212,13.635828,0
7000000,103.0,7.1,164,8.184588,0
7000000,108.0,5.9,29,2.26778,0
7000000,170.0,6.7,41,3.120016,0
7000000,108.0,6.0,73,8.207425,0
6000000,108.0,7.2,837,34.917447,0
7000000,76.0,5.1,47,5.33861,1
7000000,97.0,6.9,140,8.591387,1
6900000,102.0,7.4,583,26.181753,1
6900000,101.0,5.6,555,25.613197,1
6800000,130.0,7.9,479,21.285206,1
6500000,99.0,5.6,1517,60.225219,1
7,82.0,5.2,6,0.050456,0
6500000,112.0,7.4,364,17.705671,1
6500000,108.0,6.8,116,6.847099,1
6500000,105.0,6.8,157,11.208769,1
6500000,98.0,7.0,196,11.142389,1
6500000,88.0,5.1,128,11.885221,1
6500000,131.0,7.0,190,12.524953,1
6500000,100.0,7.0,875,40.688426,1
6500000,105.0,7.0,559,24.0034,1
6500000,100.0,8.0,6,2.639106,0
6500000,116.0,6.5,305,16.574756,0
6500000,96.0,6.8,45,5.483531,0
6500000,113.0,7.1,119,8.432401,0
6400000,108.0,7.3,4128,74.234793,1
4800000,121.0,7.4,586,11.086001,1
4000000,91.0,7.3,267,14.961629,1
6000000,94.0,6.8,392,16.139771,0
6000000,110.0,7.2,1581,67.608041,1
6000000,120.0,7.5,1205,49.802914,1
6000000,122.0,6.8,397,16.20985,1
6000000,110.0,7.4,650,24.499996,1
6000000,139.0,7.4,1183,59.961523,1
6000000,152.0,7.0,389,23.431117,1
6000000,98.0,6.6,365,15.929648,1
6000000,106.0,7.1,34,5.537646,1
6000000,106.0,8.1,3254,64.025031,1
8000000,89.0,5.5,245,12.654051,1
5000000,92.0,5.9,858,35.108498,1
6000000,109.0,7.3,1000,40.196514,1
6000000,144.0,6.2,37,7.60445,1
6000000,99.0,6.9,703,24.351305,1
6000000,89.0,4.4,91,12.601677,1
12716953,113.0,6.3,128,7.077505,1
6000000,91.0,6.6,74,4.053017,1
6000000,99.0,6.5,354,15.639016,1
6000000,98.0,5.4,32,3.89204,1
6000000,121.0,7.4,558,26.286954,1
5000000,96.0,5.2,183,8.008844,1
5000000,100.0,6.5,320,12.68514,1
6000000,42.0,8.0,3,0.041651,1
6000000,101.0,6.1,44,3.561198,1
6000000,96.0,6.4,379,14.988746,1
6000000,104.0,6.9,113,6.497285,1
6000000,96.0,6.8,372,19.411141,1
7000000,94.0,4.8,48,7.034618,0
6000000,97.0,7.1,817,26.218912,1
5500000,120.0,6.4,300,15.015271,0
6000000,95.0,5.5,52,5.696491,0
6000000,99.0,6.9,29,5.411243,0
6000000,94.0,6.6,111,6.27257,0
6000000,95.0,6.0,44,4.148253,0
6244087,145.0,7.6,259,14.970654,0
6000000,99.0,6.2,94,7.161051,0
6000000,107.0,4.6,17,1.478505,0
6000000,97.0,4.7,12,0.215464,0
134005,104.0,5.3,22,2.260315,1
6000000,85.0,4.7,25,2.404626,0
12000000,95.0,5.6,224,10.19041,0
5952000,87.0,7.1,454,18.119265,0
5300000,122.0,7.0,266,13.034602,0
6000000,86.0,5.5,87,6.349218,0
4000000,103.0,6.8,66,5.013575,0
5800000,133.0,7.2,72,4.49029,1
6000000,108.0,6.8,167,11.81832,1
3500159,112.0,6.2,578,22.054546,1
5800000,95.0,4.2,10,3.201886,1
5600000,85.0,6.4,489,22.341462,1
5500000,129.0,7.9,622,28.500913,1
5500000,123.0,6.8,207,10.439971,1
5500000,105.0,7.4,278,19.127239,1
5500000,95.0,3.3,16,2.141143,0
4361898,92.0,5.6,28,2.080741,0
5000000,104.0,6.2,73,7.79068,0
6500000,120.0,7.6,292,15.580335,1
2200000,157.0,7.2,97,5.206967,1
5500000,120.0,5.9,45,5.033065,0
4000000,92.0,6.3,1251,42.187986,1
15000000,103.0,6.8,2468,53.698683,1
5000000,87.0,6.1,345,14.752587,1
4900000,81.0,6.3,1129,48.170508,1
5000000,83.0,5.9,669,29.15813,1
5000000,89.0,4.9,983,56.30466,1
5000000,96.0,6.5,354,17.304055,1
5500000,115.0,7.5,205,9.59729,1
5000000,95.0,5.2,563,20.326337,1
4100000,135.0,6.4,42,4.028875,1
5000000,113.0,6.7,137,6.470766,1
11000000,89.0,5.1,272,16.856231,1
8000000,110.0,7.0,485,19.683187,1
5000000,127.0,6.8,157,9.358197,1
5000000,84.0,5.2,449,19.984477,1
5000000,124.0,7.9,719,30.271066,1
5000000,117.0,7.9,2886,59.454473,1
3300000,83.0,5.1,505,20.304235,1
9000000,113.0,8.1,4028,60.715151,1
5000000,104.0,6.3,1050,35.871248,1
5000000,97.0,6.9,398,18.077963,1
5000000,110.0,7.4,750,20.428237,1
4600000,103.0,7.1,688,32.14444,1
3500000,104.0,6.8,37,3.656491,1
10000000,90.0,5.9,365,15.688439,1
5000000,134.0,7.1,478,22.9951,1
5000000,93.0,6.1,766,26.510558,1
5000000,99.0,7.5,1104,35.307577,1
5000000,139.0,6.0,11,4.079111,1
5000000,99.0,6.4,86,7.058868,1
5000000,100.0,4.8,191,12.904615,1
5000000,95.0,6.2,671,18.115566,1
5000000,94.0,5.0,1551,62.554173,1
5000000,88.0,5.0,170,9.483717,1
5000000,106.0,7.3,315,16.890285,1
4000000,99.0,7.5,2420,49.12486,1
5000000,135.0,6.9,77,5.960149,1
5000000,88.0,5.9,209,9.302349,1
5000000,107.0,5.5,67,8.452666,1
5000000,86.0,5.0,356,17.028252,1
5000000,102.0,6.5,255,19.336367,1
5000000,103.0,6.7,777,38.006982,1
5000000,139.0,5.4,8,0.835617,1
20000000,92.0,4.3,331,14.947588,1
4,89.0,6.2,28,1.199451,1
8000000,99.0,6.7,77,3.03091,0
5000000,118.0,6.4,91,5.348446,1
5000000,175.0,8.1,1128,49.333137,1
5000000,94.0,6.3,55,4.149628,1
5000000,97.0,7.6,1794,46.114184,1
5000000,41.0,5.9,11,4.498368,0
5000000,112.0,6.8,103,7.673124,0
4000000,120.0,6.5,91,4.992475,1
5000000,110.0,6.6,60,6.174435,0
5000000,99.0,7.0,294,8.753409,0
5000000,121.0,5.4,40,3.943706,0
5000000,97.0,6.0,208,9.169411,0
5000000,116.0,6.0,55,2.732031,0
5000000,101.0,7.3,1247,35.252056,1
5000000,112.0,6.6,355,21.343093,0
5000000,91.0,6.9,165,10.095184,1
5000000,98.0,5.9,58,4.129165,0
5000000,95.0,6.7,683,30.001024,0
5000000,99.0,3.9,15,1.731035,0
7000000,91.0,6.8,281,11.700578,0
5000000,89.0,7.3,847,19.940245,1
5000000,94.0,6.0,1360,38.94708,1
5000000,90.0,6.2,37,3.792015,0
5000000,99.0,7.1,116,5.461487,1
1000000,135.0,7.4,231,14.805264,1
4798235,107.0,6.3,458,25.30216,0
4800000,94.0,5.7,887,38.83192,1
5000000,120.0,7.1,471,19.807295,0
4700000,101.0,5.9,139,9.617777,1
4638783,106.0,7.2,65,4.495256,1
4800000,90.0,5.6,862,35.754865,1
4500000,96.0,6.5,602,15.002502,1
4500000,104.0,5.8,408,22.585384,1
6000000,117.0,6.6,632,29.834065,1
4500000,90.0,7.0,322,20.403344,1
4500000,116.0,6.9,89,5.224593,1
15000000,135.0,7.2,629,30.196039,0
4500000,108.0,6.9,198,15.359952,1
4500000,102.0,7.9,2443,11.573034,1
5000000,98.0,5.5,121,10.274542,1
6000000,113.0,7.7,3452,61.210016,0
4500000,97.0,6.3,30,3.108881,0
4500000,104.0,5.4,251,14.570359,0
3000000,133.0,8.2,2919,127.525581,1
4500000,126.0,7.3,57,2.551559,1
3730500,112.0,5.7,109,6.938854,1
8000000,101.0,7.1,111,12.439495,1
4200000,114.0,6.3,210,12.540624,1
3705538,112.0,6.9,176,8.839651,1
4000000,94.0,6.1,183,12.891276,1
114000,96.0,7.5,580,25.666029,1
4000000,102.0,7.3,1895,45.66662,1
4000000,93.0,7.8,1010,35.892034,1
4000000,152.0,6.6,50,8.988455,1
4000000,111.0,6.5,250,14.042041,1
4000000,95.0,5.2,593,40.016306,0
3600000,112.0,7.1,360,22.030517,1
4000000,91.0,4.1,1022,24.161735,1
4000000,105.0,6.4,22,1.379354,1
3500000,106.0,6.5,506,15.338211,1
4000000,94.0,7.1,550,29.852608,1
4000000,172.0,7.8,717,35.061467,1
5000000,88.0,4.4,203,10.605752,1
4000000,164.0,7.5,1971,43.40352,1
4000000,96.0,6.4,420,17.229537,1
7000000,93.0,5.3,26,2.453459,1
6000000,82.0,5.9,15,1.433692,1
4000000,124.0,6.8,72,2.930058,1
4000000,143.0,6.1,77,5.975604,1
4000000,84.0,5.5,69,4.59841,1
4000000,98.0,6.5,530,22.87623,1
4000000,104.0,6.7,376,19.107285,1
4000000,110.0,6.7,46,4.541908,0
4000000,90.0,6.2,80,6.091951,0
4000000,88.0,5.9,316,12.062371,0
4000000,101.0,6.6,102,7.758188,0
4000000,118.0,6.5,338,22.987897,0
3000000,109.0,7.0,23,1.204941,0
1300000,102.0,6.7,27,7.605291,0
9500000,104.0,6.6,307,21.230737,0
16000000,100.0,6.1,291,18.790221,0
4000000,113.0,7.1,36,3.663108,0
650000,98.0,6.2,285,12.496261,0
4000000,119.0,6.2,37,3.238466,0
4000000,99.0,6.2,157,8.30723,1
3950000,127.0,6.1,19,8.484123,1
3900000,120.0,7.5,89,9.541688,1
3800000,121.0,7.7,381,17.234745,1
4000000,238.0,7.7,970,48.98255,1
3800000,123.0,6.2,38,3.490215,0
3768785,107.0,7.3,22,1.726175,1
967686,101.0,7.0,423,20.544999,1
3500000,101.0,6.5,195,8.45342,0
3700000,102.0,6.6,17,0.90522,0
4000000,109.0,6.6,66,3.771652,1
3600000,113.0,7.4,299,21.119209,1
3500000,91.0,6.8,363,17.002623,1
3500000,88.0,7.1,1074,46.116885,1
3500000,91.0,7.0,503,25.5748,1
3500000,97.0,7.2,173,3.418871,1
3500000,92.0,5.9,129,10.729884,1
3716946,121.0,6.9,47,2.676535,1
3500000,134.0,7.4,82,7.821438,1
3500000,149.0,7.4,46,3.281509,1
3500000,121.0,6.2,35,2.938973,1
3500000,116.0,7.1,158,10.219942,1
3500000,92.0,6.3,1434,50.319662,1
3500000,96.0,5.7,70,8.406025,1
10000000,105.0,6.8,81,5.588652,0
2000000,129.0,7.8,626,25.894065,1
3600000,84.0,7.6,742,35.674774,1
3500000,103.0,6.7,583,12.982319,1
3500000,98.0,6.7,28,3.643608,0
3400000,94.0,6.5,84,5.690619,1
8000000,80.0,6.9,358,17.537154,1
3500000,107.0,6.7,524,26.259389,1
3000000,92.0,6.0,127,11.637458,1
3300000,105.0,8.3,4254,192.528841,1
3300000,130.0,8.1,1814,44.356711,1
600000,99.0,6.8,97,4.859873,1
3800000,115.0,7.9,927,21.826888,1
3300000,96.0,4.1,9,2.964785,0
2000000,92.0,8.0,1,0.11615,0
3200000,136.0,7.5,863,26.180367,1
3200000,123.0,7.4,265,11.735287,1
3200000,105.0,6.8,347,11.933449,1
2700000,109.0,7.0,418,17.332585,1
2500000,110.0,7.2,987,47.812466,1
3180000,130.0,8.0,1076,42.868495,1
4000000,93.0,7.8,2655,63.513324,1
3000000,91.0,5.7,722,22.789649,1
4000000,120.0,7.3,453,11.414843,1
3000000,87.0,5.7,361,21.607228,1
3000000,117.0,6.9,156,7.961559,1
3000000,86.0,6.0,2428,54.403033,1
3000000,110.0,6.7,1573,41.045084,1
3000000,113.0,5.0,1,0.295226,1
3000000,108.0,7.6,165,16.553594,1
3000000,95.0,6.2,361,24.393296,1
3000000,98.0,5.3,106,11.241802,1
16000000,93.0,5.9,137,9.18885,1
3000000,86.0,5.7,216,11.158167,1
3000000,161.0,7.7,542,23.109959,1
3000000,100.0,4.7,25,1.586598,1
2000000,121.0,6.7,86,3.832858,1
3000000,125.0,8.1,483,22.889294,1
3000000,87.0,4.2,193,10.341982,1
3000000,128.0,6.4,120,7.924982,1
3000000,100.0,6.4,28,1.697846,1
3000000,146.0,7.3,41,6.734965,1
3000000,186.0,7.6,155,13.338539,1
3000000,133.0,7.3,82,5.344815,1
3000000,108.0,7.4,568,23.299907,1
3000000,97.0,6.3,94,5.003615,1
3000000,94.0,5.0,3,0.019984,1
3800000,97.0,6.5,59,3.667372,1
3000000,117.0,5.7,35,3.937939,1
3000000,100.0,7.4,798,23.981601,1
3000000,87.0,5.9,90,4.337685,1
2962051,108.0,6.6,94,3.636634,1
3000000,94.0,6.9,94,2.504169,1
3000000,139.0,7.4,194,10.757539,0
2800000,102.0,5.1,366,15.754614,0
3000000,120.0,8.0,1945,56.76349,1
3000000,86.0,5.7,211,16.900433,0
3000000,123.0,6.9,250,12.68672,0
3000000,87.0,5.3,444,20.95282,1
3000000,112.0,5.7,197,11.882563,0
3000000,83.0,4.9,148,12.564554,1
2500000,92.0,7.1,95,5.164423,1
2900000,113.0,7.6,126,5.928937,1
2900000,136.0,7.3,25,3.370225,1
3000000,93.0,6.6,36,1.781462,0
8000000,116.0,6.9,99,6.39503,1
2883848,122.0,8.0,808,39.30982,1
2800000,88.0,5.3,192,9.070842,1
2777000,102.0,7.4,1642,67.417542,1
2800000,106.0,7.7,854,36.444894,1
2000000,95.0,5.4,190,15.351412,1
2700000,118.0,7.0,59,11.35972,1
2686000,109.0,6.0,30,1.897263,1
2627000,120.0,6.0,8,0.531444,1
2600000,93.0,7.2,609,22.793929,1
2600000,91.0,5.9,237,14.013414,1
2159280,80.0,7.1,260,13.265432,1
2600000,105.0,7.6,23,0.895946,1
2600000,92.0,7.0,308,19.02965,0
2540800,103.0,7.8,727,36.556954,1
2500000,86.0,5.4,516,18.661541,1
2500000,87.0,4.6,19,0.973582,1
2500000,98.0,5.0,229,12.030456,1
2500000,98.0,6.3,264,18.30961,1
2500000,112.0,7.5,66,6.82919,1
2500000,102.0,7.1,618,30.583959,1
2500000,105.0,7.7,959,23.672571,1
2500000,85.0,6.8,450,23.419061,1
2500000,95.0,6.8,1048,25.722747,1
2500000,100.0,7.1,7,0.301884,0
2500000,90.0,6.0,40,4.624691,0
2500000,96.0,6.6,441,12.204569,0
2400000,120.0,7.0,11,4.623059,1
30000000,84.0,6.3,664,27.940093,0
2380000,101.0,7.4,363,8.395624,1
2361000,101.0,7.0,4,0.628051,1
2300000,107.0,6.9,18,1.606314,1
2280000,124.0,7.2,808,32.875469,1
4000000,95.0,5.7,254,14.206525,1
2200000,92.0,5.1,196,12.639469,1
2160000,119.0,5.8,4,0.1813,1
2100000,172.0,7.6,143,8.38717,1
2100000,126.0,0.0,0,0.039007,0
1500000,78.0,7.1,934,31.691617,1
2000000,115.0,6.9,760,41.298723,1
2000000,89.0,7.0,200,10.664202,1
2000000,100.0,6.6,1832,100.876794,1
2000000,88.0,6.6,215,13.223111,1
2000000,129.0,8.0,657,22.139842,1
2000000,95.0,7.3,957,37.117362,1
2000000,118.0,7.2,353,15.557144,1
2000000,85.0,5.2,125,11.66632,1
2000000,137.0,7.9,958,34.938177,1
1000000,129.0,6.8,77,5.961119,1
2000000,134.0,7.6,240,17.639478,1
2000000,119.0,6.5,8,1.867004,1
8000000,80.0,7.3,231,13.944645,0
2700000,80.0,7.6,718,14.799323,1
2000000,154.0,7.6,521,23.281616,1
2000000,100.0,6.7,339,20.331593,1
2000000,118.0,6.8,47,5.381536,1
2000000,100.0,6.8,565,20.834883,1
2000000,106.0,4.8,6,0.483974,1
2000000,109.0,7.7,286,16.930914,1
6000000,96.0,6.3,658,28.819424,1
2000000,120.0,6.3,197,12.999023,1
2000000,97.0,5.6,92,6.728882,1
2000000,96.0,4.8,26,1.95686,1
2000000,101.0,6.3,140,14.846001,1
2000000,90.0,7.8,291,14.08251,1
2000000,120.0,5.0,2,0.031947,0
2000000,102.0,7.2,23,2.283796,0
2000000,98.0,6.8,279,18.224326,0
2000000,92.0,6.8,31,3.980072,0
2000000,120.0,4.6,19,3.125382,0
2000000,104.0,6.3,86,5.261065,0
2000000,91.0,5.8,36,1.892183,0
2000000,90.0,7.1,52,3.911445,0
3800000,84.0,5.9,18,2.559806,0
13500000,129.0,5.2,32,5.16023,0
7000000,93.0,6.7,3,0.253595,0
2000000,97.0,5.9,88,7.502934,0
2000000,96.0,6.3,41,4.261509,0
100000,86.0,5.5,92,7.447714,0
2000000,82.0,6.7,165,5.941852,1
1987650,94.0,6.6,827,32.841229,1
1800000,87.0,5.6,328,14.838986,1
1800000,125.0,7.6,281,14.884756,1
1800000,95.0,8.0,1442,41.996783,1
1800000,93.0,6.8,403,12.471239,1
1700000,93.0,5.5,215,13.315383,1
2000000,109.0,5.3,14,1.699101,0
1800000,114.0,6.7,192,11.756943,1
1530000,81.0,7.2,664,27.36562,1
500000,93.0,6.3,152,8.650779,0
1700000,88.0,6.1,236,18.828683,1
2000000,108.0,6.3,519,26.281839,0
1700000,98.0,5.5,39,2.079125,1
1000000,104.0,7.3,221,14.017809,1
1644736,126.0,7.2,79,3.426314,1
1650000,118.0,7.2,133,6.915201,1
1600000,103.0,7.1,61,8.535178,1
1600000,113.0,7.5,372,20.810292,1
2000000,108.0,6.7,129,9.67299,1
1500000,92.0,6.6,363,17.49699,1
1500000,129.0,7.9,241,12.2624,1
1500000,91.0,6.8,279,13.291991,1
1500000,81.0,6.9,226,13.788054,1
1000000,97.0,5.9,48,3.990215,1
1500000,111.0,7.3,160,11.145915,1
1500000,110.0,7.1,166,10.009994,1
1500000,103.0,6.8,1737,58.594852,1
1500000,92.0,6.7,144,11.35344,1
1500000,111.0,6.5,43,3.618646,0
1500000,104.0,5.5,342,15.017068,1
1500000,96.0,6.1,111,5.817519,0
1500000,98.0,6.8,151,9.856826,0
1500000,100.0,6.2,251,11.064228,0
1,87.0,8.1,856,28.27648,1
1500000,86.0,5.9,107,7.5591,0
1500000,93.0,6.6,183,4.680206,0
1500000,101.0,5.1,242,14.504326,0
1488423,83.0,6.9,1914,80.171283,1
1455000,113.0,5.4,12,3.598457,1
1350000,105.0,7.5,1648,16.032594,1
1300000,135.0,5.0,1,0.072066,0
1288000,130.0,7.7,336,18.426825,1
1250000,87.0,6.0,315,16.517777,1
1250000,101.0,7.4,112,6.903314,1
1250000,88.0,5.3,62,4.45544,1
1250000,92.0,6.7,79,9.903992,1
1250000,118.0,6.8,72,7.70019,1
1200000,103.0,7.2,2184,63.655973,1
3000000,100.0,6.6,362,16.312803,1
1200000,99.0,6.9,149,6.920873,1
1200000,114.0,6.3,24,3.085411,1
1200000,99.0,8.0,3697,66.925866,1
1200000,161.0,8.1,2311,88.377076,1
900000,97.0,6.8,6,0.097913,0
1200000,115.0,6.8,18,2.968235,1
2600000,91.0,6.1,20,8.001156,1
3000000,94.0,6.2,237,10.230583,1
1100000,99.0,6.8,15,1.220072,1
1100000,101.0,7.3,1055,40.285095,1
878000,102.0,7.9,1422,43.729123,1
1000000,119.0,7.5,1791,72.19808,1
1000000,128.0,6.1,39,2.833166,1
1000000,82.0,5.5,1047,41.972329,1
1300000,114.0,8.0,2535,58.845025,1
1000000,91.0,6.4,161,6.532855,1
950000,110.0,6.9,940,48.901542,1
1000000,94.0,6.9,449,22.583834,1
5000000,121.0,5.7,72,6.96858,1
1000000,90.0,5.6,126,6.926926,1
1000000,107.0,5.9,43,3.322721,1
3500000,112.0,6.9,890,26.881611,1
1000000,103.0,6.9,144,9.773398,1
1000000,83.0,4.6,262,13.152822,1
2090000,109.0,6.6,53,4.289003,1
1000000,89.0,5.5,21,1.444258,1
1000000,100.0,6.7,251,14.139004,1
1000000,100.0,6.2,33,3.851,1
5000000,100.0,5.0,349,17.845161,1
1000000,98.0,6.6,179,9.115486,1
1000000,84.0,5.4,24,4.86805,1
1000000,92.0,7.2,59,5.323184,1
1000000,94.0,6.3,25,3.424158,1
1000000,119.0,7.3,4,0.280083,0
1000000,170.0,6.1,7,0.043023,0
1000000,92.0,6.7,13,0.672695,0
1000000,115.0,7.5,210,8.887411,0
1000000,106.0,6.6,53,0.748565,0
1000000,78.0,6.2,20,2.175696,0
1000000,81.0,6.6,32,1.260314,0
950000,103.0,6.6,28,0.178689,0
910000,108.0,8.0,357,16.015599,1
930000,100.0,5.3,66,5.974156,0
852510,113.0,7.3,156,9.270133,1
950000,103.0,6.8,701,25.918007,1
900000,96.0,6.1,73,4.0971,0
858000,70.0,6.8,1405,47.651878,1
850000,107.0,6.7,56,5.424916,0
850000,85.0,5.8,110,14.238376,1
800000,114.0,5.6,10,0.59424,1
800000,88.0,7.8,13,3.643662,1
800000,94.0,7.3,23,5.292536,0
800000,91.0,6.1,311,11.205726,1
777000,110.0,6.9,324,19.326115,1
750000,85.0,6.8,556,25.186002,1
500000,95.0,6.0,210,12.203041,0
750000,102.0,5.4,219,14.386807,0
730000,85.0,7.6,334,18.644023,1
700000,171.0,7.7,87,9.188431,1
700000,97.0,6.7,31,7.731064,1
700000,107.0,6.5,240,12.378031,1
700000,107.0,0.0,0,0.578798,0
609000,101.0,7.4,59,3.898498,1
60000,81.0,6.3,1055,41.690578,1
600000,225.0,7.1,66,3.409764,1
560000,88.0,7.3,168,10.730056,1
500000,122.0,7.0,100,6.093989,1
130000,79.0,5.4,315,15.611857,1
500000,97.0,5.7,30,2.537032,1
500000,88.0,7.4,210,11.578545,1
2053648,102.0,7.8,17,2.778633,0
500000,93.0,7.0,2,0.109579,1
500000,90.0,6.9,106,8.519202,1
2000000,207.0,8.2,878,39.756748,0
500000,85.0,5.7,251,9.108949,0
500000,94.0,6.2,587,26.406001,1
450000,84.0,6.2,38,4.442355,1
439000,89.0,6.1,37,1.933366,1
400000,95.0,6.7,554,23.603514,1
15000,86.0,5.9,1316,47.456823,1
400000,91.0,7.8,1708,64.782984,1
218,91.0,7.5,22,1.063439,1
35000000,99.0,5.8,923,38.100488,1
860000,97.0,6.6,51,3.703005,1
385907,197.0,7.4,60,3.232447,1
379000,100.0,5.0,19,0.968865,1
350000,85.0,7.3,894,35.037625,1
6000000,89.0,6.0,316,19.331884,0
300000,88.0,6.9,23,1.085909,1
350000,96.0,8.2,2078,59.259204,1
325000,105.0,7.7,275,11.871424,1
300000,112.0,8.0,26,1.314576,1
312000,102.0,6.2,11,1.505703,1
8,98.0,6.4,138,11.818333,1
300000,101.0,5.5,3,0.055868,1
300000,94.0,3.0,1,0.374291,0
300000,80.0,5.9,124,6.473667,1
250000,113.0,6.7,433,20.601483,1
250000,91.0,6.3,23,1.45917,1
250000,90.0,6.9,1069,44.656151,1
250,72.0,7.5,12,0.293649,0
250000,90.0,6.4,381,21.825564,1
250000,99.0,4.1,75,6.978907,0
245000,151.0,7.0,21,0.785744,1
230000,92.0,6.9,733,18.450613,1
225000,86.0,6.9,6,0.126676,0
100000,69.0,4.3,5,1.183892,1
210000,80.0,6.7,41,2.043661,1
400000,93.0,6.6,1213,33.142185,1
200000,94.0,6.8,253,13.971674,1
200000,99.0,7.6,883,38.771062,1
200000,66.0,5.1,27,0.622752,1
200000,101.0,6.5,10,0.616283,1
180000,89.0,7.8,112,7.072118,1
8000,96.0,7.4,163,1.041254,1
100000,92.0,6.8,527,25.402697,1
150000,97.0,4.6,18,0.132878,1
150000,78.0,5.5,19,8.570328,1
160000,85.0,7.3,453,19.052179,1
160000,91.0,7.4,90,3.284903,1
125000,90.0,6.5,137,12.833247,1
8500000,120.0,6.5,178,9.452808,1
100000,111.0,6.6,64,4.563698,1
100000,87.0,4.9,361,18.045782,1
10000,89.0,7.5,485,20.399578,1
60000,84.0,7.1,586,27.788067,1
65000,100.0,6.6,506,10.400603,1
65000,99.0,5.6,59,2.380332,1
4000000,95.0,5.8,631,27.662696,0
31192,89.0,6.3,26,1.330379,0
27000,92.0,7.4,755,19.748658,1
12000,93.0,6.2,110,4.553644,1
20000,111.0,7.4,63,0.212443,1
7000,77.0,6.9,658,23.307949,1
220000,81.0,6.6,238,14.269792,1
